食譜名稱,食譜食材,食譜網址,圖片網址
思鄉料理‧港式焗豬排飯,"豬排醃料, 豬排 3 塊, 玉米粉 1 湯匙, 糖，鹽 各2茶匙, 白胡椒粉 1/2 茶匙, 水 1-2 湯匙, 鮮蕃茄醬汁, 蕃茄 4 顆, 洋蔥 半顆, 蕃茄醬 4 湯匙, 蠔油 2 湯匙, 糖 2 湯匙, 鹽 1 茶匙, 炒飯, 冷飯 3 碗, 蛋 2 顆, 起司 適量 （看個人口味）, 鹽，胡椒粉 少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12229266-%E6%80%9D%E9%84%89%E6%96%99%E7%90%86%E2%80%A2%E6%B8%AF%E5%BC%8F%E7%84%97%E8%B1%AC%E6%8E%92%E9%A3%AF,https://cookpad.com/tw/recipe/images/bc43a1114c8fdfa2
鹽味五花肉 & 辣炒青江菜,"五花肉片, 青江菜, 全蛋1顆, 蔥花, 辣椒絲及辣椒段, 蒜片及蒜末, 鹽巴",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12229214-%E9%B9%BD%E5%91%B3%E4%BA%94%E8%8A%B1%E8%82%89-%E8%BE%A3%E7%82%92%E9%9D%92%E6%B1%9F%E8%8F%9C,https://cookpad.com/tw/recipe/images/f24425b57f3fc072
蘋果優格蛋糕-氣炸減糖版,"蛋黃2顆, 蛋白2顆, 低筋麵粉30g, 泡打粉5g, 蘋果醬/蘋果泥60g, 無糖優格25g, 奶油10g, 赤藻醣醇25g, 檸檬汁適量, 檸檬皮適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12196059-%E8%98%8B%E6%9E%9C%E5%84%AA%E6%A0%BC%E8%9B%8B%E7%B3%95-%E6%B0%A3%E7%82%B8%E6%B8%9B%E7%B3%96%E7%89%88,https://cookpad.com/tw/recipe/images/aaf8e0e5df1f6b16
韓式五花肉菇蛋熱壓吐司,"食材, 吐司2片, 全蛋1顆, 五花肉片, 鴻禧菇, 辣醬美乃滋, 韓式辣醬1湯匙, 桂冠沙拉醬2湯匙, 其他調味, 椒鹽粉",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12229123-%E9%9F%93%E5%BC%8F%E4%BA%94%E8%8A%B1%E8%82%89%E8%8F%87%E8%9B%8B%E7%86%B1%E5%A3%93%E5%90%90%E5%8F%B8,https://cookpad.com/tw/recipe/images/76be3efc5c732923
四季豆肉醬麵,"四季豆 50 g, 牛肉末 150 g, 蒜頭 4 瓣, 薑 2-3 片, 醬油 1 匙, 豆瓣醬 1.5 匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12228997-%E5%9B%9B%E5%AD%A3%E8%B1%86%E8%82%89%E9%86%AC%E9%BA%B5,https://cookpad.com/tw/recipe/images/b9e2cad0bb38ab1d
黑糖紅豆湯 (電鍋料理),"萬丹紅豆 200-250 克, 水 適量, 黑糖or紅糖 適量, 鹽 少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12229025-%E9%BB%91%E7%B3%96%E7%B4%85%E8%B1%86%E6%B9%AF-%E9%9B%BB%E9%8D%8B%E6%96%99%E7%90%86,https://cookpad.com/tw/recipe/images/2871fff41226e0c6
厚蛋烤饅頭,"白饅頭1顆, 全蛋2顆, 椒鹽粉",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12229018-%E5%8E%9A%E8%9B%8B%E7%83%A4%E9%A5%85%E9%A0%AD,https://cookpad.com/tw/recipe/images/0a156013328757ae
漸層抹茶咖啡,"無糖抹茶粉 1 茶匙, 蜂蜜 1-2 茶匙, 即溶咖啡 1 包, 牛奶 60 cc, 熱水 適量, 冰塊 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12228982-%E6%BC%B8%E5%B1%A4%E6%8A%B9%E8%8C%B6%E5%92%96%E5%95%A1,https://cookpad.com/tw/recipe/images/ec8a96ff5ed8ac8c
蔬菜火腿粉漿蛋餅,"粉漿比例, 太白粉：中筋麵粉：水=1：3：5, 全蛋, 少許鹽巴, 少許白胡椒粉, 蔥花少許, 蛋餅內餡（可自由變化）, 全蛋, 適量高麗菜絲, 適量玉米粒, 火腿片",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12228958-%E8%94%AC%E8%8F%9C%E7%81%AB%E8%85%BF%E7%B2%89%E6%BC%BF%E8%9B%8B%E9%A4%85,https://cookpad.com/tw/recipe/images/c531c718d25694df
巧克力造型饅頭,"糖30克, 可可粉20克, 中筋150克, 乾酵母1.5克, 油3克, 牛奶70克, 水 20 克, 紅麴粉一撮",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12224964-%E5%B7%A7%E5%85%8B%E5%8A%9B%E9%80%A0%E5%9E%8B%E9%A5%85%E9%A0%AD,https://cookpad.com/tw/recipe/images/1a03e2328c00879e
不縮不裂杯子蛋糕,"低麵 50 克, 油 20 cc, 牛奶 40 cc, 蛋黃 3, 鹽 一點, 香草精 一點, 蛋白 3, 糖45, 白醋 幾滴",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12228256-%E4%B8%8D%E7%B8%AE%E4%B8%8D%E8%A3%82%E6%9D%AF%E5%AD%90%E8%9B%8B%E7%B3%95,https://cookpad.com/tw/recipe/images/0c0b530342d8a1b1
法國吐司(饅頭版),"饅頭 3 顆, 雞蛋 3 顆, 牛奶 半杯",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12228191-%E6%B3%95%E5%9C%8B%E5%90%90%E5%8F%B8%E9%A5%85%E9%A0%AD%E7%89%88,https://cookpad.com/tw/recipe/images/49a04af3990673db
奶油洋蔥炒菇菇,"奶油 適量, 洋蔥 1/2 顆, 柳松菇 1 包, 蒜頭 2 瓣, 黑胡椒 適量, 鹽 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11922045-%E5%A5%B6%E6%B2%B9%E6%B4%8B%E8%94%A5%E7%82%92%E8%8F%87%E8%8F%87,https://cookpad.com/tw/recipe/images/043371ce1621c9f8
咖喱蔬食便當,"咖喱醬 2 份, 花椰菜 適量, 鴻喜菇 1 包, 秋葵 10 支, 雞塊 10 塊, 雞蛋 2 顆, 白飯 2 碗",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12228112-%E5%92%96%E5%96%B1%E8%94%AC%E9%A3%9F%E4%BE%BF%E7%95%B6,https://cookpad.com/tw/recipe/images/8d7a27833c8ca350
南瓜布丁,"栗子南瓜(小型) 2 顆, 雞蛋(約55mL) 1 顆, 牛奶(蛋2倍份量) 110 mL, 糖 1/2 大匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11880786-%E5%8D%97%E7%93%9C%E5%B8%83%E4%B8%81,https://cookpad.com/tw/recipe/images/0f6bf9e8786ce0e5
蒸烤無火豬排丼,"豬腰內肉 6 塊, 蛋 1 顆, 洋蔥 1/4 顆, 青蔥絲 適量, 沾粉, 蛋 1 顆, 麵粉 2 大匙, 麵包粉 1/2 杯, 醬汁, 醬油 2 大匙, 味醂 2 大匙, 清酒(可省略) 2 大匙, 冷開水 1/2 杯",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11677217-%E8%92%B8%E7%83%A4%E7%84%A1%E7%81%AB%E8%B1%AC%E6%8E%92%E4%B8%BC,https://cookpad.com/tw/recipe/images/8eaf791159a276fa
古早味芋頭米粉,"粗米粉 300 g, 水或高湯 適量, 沙拉油 4 大匙, 芋頭 1/2 顆, 蝦米 1 大匙, 乾香菇 2-3 朵, 紅蔥頭 3-5 瓣, 豬肉絲 1/2 碗, 油蔥酥 2 大匙, 鹽巴 適量, 胡椒粉 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11831961-%E5%8F%A4%E6%97%A9%E5%91%B3%E8%8A%8B%E9%A0%AD%E7%B1%B3%E7%B2%89,https://cookpad.com/tw/recipe/images/35c217f8182d39a7
蠔油蒜香地瓜葉(簡單料理),"食材:, 包地瓜葉 1, 條辣椒 2, 粒蒜 6-7, 調味料:, 大匙素蠔油 1, 匙太白粉 1",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12227716-%E8%A0%94%E6%B2%B9%E8%92%9C%E9%A6%99%E5%9C%B0%E7%93%9C%E8%91%89%E7%B0%A1%E5%96%AE%E6%96%99%E7%90%86,https://cookpad.com/tw/recipe/images/760b39a04879c83b
天使蛋糕,"蛋白 303 克, 細砂糖 186 克, 塔塔粉 4 克, 鹽 2 克, 低筋麵粉 105 克, 香草精 3 克",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12227533-%E5%A4%A9%E4%BD%BF%E8%9B%8B%E7%B3%95,https://cookpad.com/tw/recipe/images/f6edfdde41abc0dc
紅刺蔥蔬菜餅,"南瓜泥 2大茶匙, 筊白筍 2 根, 杏鮑菇 1 根, 蛋 2 個, 紅刺蔥 2片葉子（2枝）, 麵粉 2 大匙, 鹽少許, 胡椒粉少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12227321-%E7%B4%85%E5%88%BA%E8%94%A5%E8%94%AC%E8%8F%9C%E9%A4%85,https://cookpad.com/tw/recipe/images/39cd93edd66d5e76
古早味蛋糕(原味/4顆蛋),"蛋黃糊-燙麵材料(1), 牛奶 66 克, 植物油or奶油 66 克, 蛋黃糊-燙麵材料 (2), 過篩的低筋麵粉 66 克, 蛋黃糊材料, 蛋黃 4 顆, 蛋白霜材料, 蛋白 4 顆, 細砂糖or上白糖 66 克",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12227515-%E5%8F%A4%E6%97%A9%E5%91%B3%E8%9B%8B%E7%B3%95%E5%8E%9F%E5%91%B34%E9%A1%86%E8%9B%8B,https://cookpad.com/tw/recipe/images/c5221b2d16c00c21
墨魚佐洋蔥沙拉,"墨魚2隻, 淡啤酒30g, 蛋黃兩個, 洋蔥1/4個, 地瓜粉50g, 胡椒粉少許, 醬油少許, 沙拉少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12227514-%E5%A2%A8%E9%AD%9A%E4%BD%90%E6%B4%8B%E8%94%A5%E6%B2%99%E6%8B%89,https://cookpad.com/tw/recipe/images/036d3fbd1c39a22d
寶寶粥-紅蘿蔔玉米筍高麗菜粥,"玉米筍4根, 紅蘿蔔半條, 高麗菜葉3片",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12227510-%E5%AF%B6%E5%AF%B6%E7%B2%A5-%E7%B4%85%E8%98%BF%E8%94%94%E7%8E%89%E7%B1%B3%E7%AD%8D%E9%AB%98%E9%BA%97%E8%8F%9C%E7%B2%A5,https://cookpad.com/tw/recipe/images/ba35b6e4c5378924
氣炸鍋 薯條,冷凍薯條,https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12227412-%E6%B0%A3%E7%82%B8%E9%8D%8B-%E8%96%AF%E6%A2%9D,https://cookpad.com/tw/recipe/images/37936f80bc60ecb6
咖哩蒜泥沙拉醬,"沙拉醬 3 大匙, 咖哩粉 1 茶匙, 蒜頭 1 小瓣",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12196668-%E5%92%96%E5%93%A9%E8%92%9C%E6%B3%A5%E6%B2%99%E6%8B%89%E9%86%AC,https://cookpad.com/tw/recipe/images/8c611d146bad24af
咖哩沙拉醬烤魚·五香烤雞-小烤箱料理,"去骨雞腿 1 支, 鮭魚 1 片, 蒜頭3瓣, 酒 1 大匙, 鹽 適量, 五香粉 適量, 花椒粉 適量, 胡椒粉 適量, 沙拉醬 1 大匙, 咖哩粉 1 茶匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12226254-%E5%92%96%E5%93%A9%E6%B2%99%E6%8B%89%E9%86%AC%E7%83%A4%E9%AD%9A%E4%BA%94%E9%A6%99%E7%83%A4%E9%9B%9E-%E5%B0%8F%E7%83%A4%E7%AE%B1%E6%96%99%E7%90%86,https://cookpad.com/tw/recipe/images/59a542732d85812d
蒸咖哩豬三角肉,"豬三角肉 600 克, 蒜頭 5 瓣, 醬油 2 大匙, 糖 1 大匙, 酒 1 大匙, 咖哩粉 1 大匙, 義式香料 1 茶匙, 胡椒粉 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12209754-%E8%92%B8%E5%92%96%E5%93%A9%E8%B1%AC%E4%B8%89%E8%A7%92%E8%82%89,https://cookpad.com/tw/recipe/images/5c7d50ac3737564b
薑汁麻油麵線,"麵線1束, 薑20g, 雞蛋2個, 小黃瓜半條, 黑胡椒粉少許, 香菇素蠔油少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12226927-%E8%96%91%E6%B1%81%E9%BA%BB%E6%B2%B9%E9%BA%B5%E7%B7%9A,https://cookpad.com/tw/recipe/images/6ae0bc27d929c71a
吻仔魚炒菠菜,"菠菜250克, 吻仔魚100克, 蒜4瓣",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12226828-%E5%90%BB%E4%BB%94%E9%AD%9A%E7%82%92%E8%8F%A0%E8%8F%9C,https://cookpad.com/tw/recipe/images/8f89ca0f1921ce1f
金沙杏鮑菇,"杏鮑菇 2朵 切滾刀小塊, 鹹鴨蛋 1顆 切末【蛋白蛋黃分開】, 糯米椒 2條 切圈【可換成蔥花】, 料酒 1/2瓶蓋, 胡椒粉少許, 鰹魚粉少許, 【可用其他粉替代，也可不加】",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12226602-%E9%87%91%E6%B2%99%E6%9D%8F%E9%AE%91%E8%8F%87,https://cookpad.com/tw/recipe/images/7ad3d09958d522e7
四季豆炒肉絲,"四季豆 半包 切段【去頭去尾去絲】, 里肌肉 半碗 切條【醃製醬料】, 蒜 5瓣 切末, 料酒 2瓶蓋, 鹽 適量, 胡椒粉 適量, 鰹魚粉少許, 【可用其他粉替代，也可不加】, 《醃製醬料》, 醬油1瓶蓋, 料酒1/2瓶蓋, 胡椒粉少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12226355-%E5%9B%9B%E5%AD%A3%E8%B1%86%E7%82%92%E8%82%89%E7%B5%B2,https://cookpad.com/tw/recipe/images/a465d03ff6859278
人蔘紅棗烏骨雞湯,"烏骨雞 半隻, 鈕扣菇 20 朵, 人蔘 1 根, 當歸 10 克, 黃耆 10 克, 枸杞 10 克, 紅棗 20 顆, 米酒 200 克",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11600460-%E4%BA%BA%E8%94%98%E7%B4%85%E6%A3%97%E7%83%8F%E9%AA%A8%E9%9B%9E%E6%B9%AF,https://cookpad.com/tw/recipe/images/9fa8e417ed88349a
蔬菜板豆腐湯,各種你愛的蔬菜、板豆腐約150公克、鹽巴、黑胡椒、一點辣椒,https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12226425-%E8%94%AC%E8%8F%9C%E6%9D%BF%E8%B1%86%E8%85%90%E6%B9%AF,https://cookpad.com/tw/recipe/images/3e7e3bf43ae39732
麻油波菜,"波菜 3-4株 切段, 枸杞 約一湯匙 泡水, 薑 4-5片 切絲, 蒜 2瓣 切末, 麻油 2瓶蓋, 料酒 1/2瓶蓋, 鹽巴 適量, 鰹魚粉 少許, 【可用其他粉替代，也可不加】",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12226200-%E9%BA%BB%E6%B2%B9%E6%B3%A2%E8%8F%9C,https://cookpad.com/tw/recipe/images/6c6ce4a0a4ab988d
香酥魚丁,"無骨魚片一盒 （選油脂多的), 蕃薯粉適量, 醬油一匙, 辣豆瓣醬適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12226053-%E9%A6%99%E9%85%A5%E9%AD%9A%E4%B8%81,https://cookpad.com/tw/recipe/images/fe888370151df5d3
茄子鑲肉,"茄子 3 根, 絞肉 250 克, 蔥花 2 根, 醬油 1 茶匙, 胡椒粉 適量, 香油 適量, 油 3 杯, 香菜 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11756255-%E8%8C%84%E5%AD%90%E9%91%B2%E8%82%89,https://cookpad.com/tw/recipe/images/961154370075c4ec
蘆筍、中卷佐五味醬,"中卷 3 隻, 蘆筍 1 把, 胡蘿蔔（花）適量 盤飾用, 白芝麻 適量, 五味醬 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12225889-%E8%98%86%E7%AD%8D%E4%B8%AD%E5%8D%B7%E4%BD%90%E4%BA%94%E5%91%B3%E9%86%AC,https://cookpad.com/tw/recipe/images/93c24d4c142d95bb
金沙皎白筍,"皎白筍 6 支, 鹹鴨蛋 2 個, 蒜頭 1 瓣, 雞粉 少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12225816-%E9%87%91%E6%B2%99%E7%9A%8E%E7%99%BD%E7%AD%8D,https://cookpad.com/tw/recipe/images/01979487d9be717f
香菇炒甜椒,"紅甜椒 半顆, 黃甜椒 半顆, 青椒 半顆, 香菇 12 朵, 蒜頭 適量, 醬料, 蠔油 1 大匙, 醬油 1 大匙, 鹽 少許, 水 少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12225589-%E9%A6%99%E8%8F%87%E7%82%92%E7%94%9C%E6%A4%92,https://cookpad.com/tw/recipe/images/8fc285f5ea92e543
蘑菇濃湯（奶素）,"馬鈴薯 4顆（切丁蒸熟）, 蘑菇 1 盒, 素火腿丁些許, 雪印植物奶油1匙, 黑胡椒粒些許, 麵粉 2 湯匙, 牛奶 2 湯匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12156321-%E8%98%91%E8%8F%87%E6%BF%83%E6%B9%AF%E5%A5%B6%E7%B4%A0,https://cookpad.com/tw/recipe/images/71ff178b9e6189bf
柚子汁豬扒,"梅頭豬扒 2 塊, 醃料, 生抽 1 湯匙, 糖 1 茶匙, 紹酒 1 湯匙, 麻油 1 湯匙, 胡椒粉 少許, 柚子汁, 柚子蜜 3 湯匙, 鹽 1 茶匙, 水 3 湯匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12225502-%E6%9F%9A%E5%AD%90%E6%B1%81%E8%B1%AC%E6%89%92,https://cookpad.com/tw/recipe/images/8fe437254d850e0a
布丁（氣炸鍋）,"雞蛋2顆, 牛奶250克, 動物性鮮奶油240克, 糖25克",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12225474-%E5%B8%83%E4%B8%81%E6%B0%A3%E7%82%B8%E9%8D%8B,https://cookpad.com/tw/recipe/images/4432823a4f4e4e9d
仿牛軋(氣炸棉花糖),"蘇打餅乾一包, 棉花糖一包",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12225284-%E4%BB%BF%E7%89%9B%E8%BB%8B%E6%B0%A3%E7%82%B8%E6%A3%89%E8%8A%B1%E7%B3%96,https://cookpad.com/tw/recipe/images/80f57ddf95a249a0
黑糖饅頭,"中筋麵粉250克, 黑糖40克, 即發酵母3克, 油5克, 水100克, 牛奶30克",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12225383-%E9%BB%91%E7%B3%96%E9%A5%85%E9%A0%AD,https://cookpad.com/tw/recipe/images/6e32aa9dea3ea70b
巧克力軟曲奇,"無鹽奶油120g, 黑糖140g, 一小匙泡打粉, 一小匙鹽, 一顆蛋, 一小匙香草精, 中筋麵粉170g, 巧克力適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12225307-%E5%B7%A7%E5%85%8B%E5%8A%9B%E8%BB%9F%E6%9B%B2%E5%A5%87,https://cookpad.com/tw/recipe/images/bb92c37698d9cbdf
深夜套餐-高麗菜炒豬肉,"材料, 梅花豬肉片 數片, 高麗菜 數片, 蒜頭 2 瓣, 調味料, 米酒 2 小匙, 薄鹽醬油 1 大匙, 鹽巴 1 小撮",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12136849-%E6%B7%B1%E5%A4%9C%E5%A5%97%E9%A4%90-%E9%AB%98%E9%BA%97%E8%8F%9C%E7%82%92%E8%B1%AC%E8%82%89,https://cookpad.com/tw/recipe/images/1448101e62a28c13
芹菜炒素雞,"素雞 4 條, 乾香菇 4 朵, 紅蘿蔔絲 適量, 蒜頭 0.5 大匙, 芹菜 1 小把, 醬料, 醬油膏 2 大匙, 醬油 2 大匙, 細砂糖 1 大匙, 水 50 cc, 香油 1 大匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12225202-%E8%8A%B9%E8%8F%9C%E7%82%92%E7%B4%A0%E9%9B%9E,https://cookpad.com/tw/recipe/images/71d9f58e3f28e864
【影片】如何做湯種麵糰 ＋湯種計算法,"高筋麵粉 25 克, 水 125 毫升",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12225119-%E5%BD%B1%E7%89%87%E5%A6%82%E4%BD%95%E5%81%9A%E6%B9%AF%E7%A8%AE%E9%BA%B5%E7%B3%B0-%EF%BC%8B%E6%B9%AF%E7%A8%AE%E8%A8%88%E7%AE%97%E6%B3%95,https://cookpad.com/tw/recipe/images/2e099c7e42f9721c
【影片】鮮奶油椰蓉麵包 (湯種法）,"高筋麵粉 250 克, 糖 50 克, 快速酵母 5 克, 鹽 半小匙, 雞蛋 1 個, 無鹽奶油 20 克, 牛奶 70 毫升, 湯種, 高筋麵粉 25 克, 水 125 毫升, 外層, 椰蓉 適量, 溶化奶油 30 克, 動物性鮮奶油 200 毫升",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12225006-%E5%BD%B1%E7%89%87%E9%AE%AE%E5%A5%B6%E6%B2%B9%E6%A4%B0%E8%93%89%E9%BA%B5%E5%8C%85-%E6%B9%AF%E7%A8%AE%E6%B3%95,https://cookpad.com/tw/recipe/images/7bb234ad1c6207cb
氣炸生烤雞腿排,"去骨雞腿三支, 醃料：, 醬油膏, 料酒, 蒜泥, 五香粉",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12224916-%E6%B0%A3%E7%82%B8%E7%94%9F%E7%83%A4%E9%9B%9E%E8%85%BF%E6%8E%92,https://cookpad.com/tw/recipe/images/d5c016c14fec3720
惡魔蛋,"食材, 雞蛋3顆, 堅果, 葡萄乾, 調味料, 沙拉醬, 黃芥末醬, 白胡椒粉, 黑胡椒, 鹽",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12114929-%E6%83%A1%E9%AD%94%E8%9B%8B,https://cookpad.com/tw/recipe/images/26cc8712cbf04e24
鹹冬瓜虱目魚,"無刺虱目魚, 鹹冬瓜二塊, 薑絲, 水1杯，醬油少許, 少許蔥",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12224745-%E9%B9%B9%E5%86%AC%E7%93%9C%E8%99%B1%E7%9B%AE%E9%AD%9A,https://cookpad.com/tw/recipe/images/8e7f735295c7edcf
丁香豆鼓炒山蘇,"山蘇 500 g, 丁香魚乾 1 撮, 蔭豆鼓 適量, 蒜末 適量, 辣椒圈 1 條, 油 適量, 鹽 適量, 鮮味精 1 小匙, 米酒 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12215238-%E4%B8%81%E9%A6%99%E8%B1%86%E9%BC%93%E7%82%92%E5%B1%B1%E8%98%87,https://cookpad.com/tw/recipe/images/aac5d8fdfac04ae1
甜椒煎蔥蛋（低碳生酮餐）,"甜椒（小） 2 粒, 全蛋 1 顆, 蔥 1 根, 鹽 少許, 水 少許, 油 少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12224183-%E7%94%9C%E6%A4%92%E7%85%8E%E8%94%A5%E8%9B%8B%E4%BD%8E%E7%A2%B3%E7%94%9F%E9%85%AE%E9%A4%90,https://cookpad.com/tw/recipe/images/ed74e4f99f97b3b9
土司壽司,"土司 2 片, 蛋 1 顆, 小黃瓜 半根, 紅蘿蔔 適量, 肉鬆 適量, 美乃滋 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12205308-%E5%9C%9F%E5%8F%B8%E5%A3%BD%E5%8F%B8,https://cookpad.com/tw/recipe/images/efe60411a0e7dbb5
元氣滿點弁當,"三角形飯糰, 白飯，肉鬆，沙拉，日本蝦味香鬆, 乾煎菇菇, 雪白菇，鴻喜菇, 玉子燒, 菠菜，雞蛋，少許鹽, 蟹腳棒",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12224481-%E5%85%83%E6%B0%A3%E6%BB%BF%E9%BB%9E%E5%BC%81%E7%95%B6,https://cookpad.com/tw/recipe/images/2aecdfbf504f3a3e
蝦醬甜梅乾菜,"甜梅乾菜....50g, 蒜碎....1顆分, 辣椒....1根, 薑黃粉....1/3小匙, 酒....1小匙, 味霖....1/2小匙, 蝦醬....1/2小匙, 昆布柴魚高湯....130cc",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12223990-%E8%9D%A6%E9%86%AC%E7%94%9C%E6%A2%85%E4%B9%BE%E8%8F%9C,https://cookpad.com/tw/recipe/images/614664472f4760af
冰花水餃,"水餃 隨意, 麵粉水, 麵粉10克, 水 100 克",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12224067-%E5%86%B0%E8%8A%B1%E6%B0%B4%E9%A4%83,https://cookpad.com/tw/recipe/images/767f8c93e291dccc
快靚正懶人料理‧電鍋‧炊飯,"絞肉 適量, 青菜 適量, 菇類 適量, 飯 1.5 杯, 炊飯調味料, 醬油 1 湯匙, 蠔油 3 湯匙, 鹽 少許, 糖 1 茶匙, 水 少許 （攪拌調味料用）",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12223917-%E5%BF%AB%E9%9D%9A%E6%AD%A3%E6%87%B6%E4%BA%BA%E6%96%99%E7%90%86%E2%80%A2%E9%9B%BB%E9%8D%8B%E2%80%A2%E7%82%8A%E9%A3%AF,https://cookpad.com/tw/recipe/images/d8285892ee992d28
豆鼓炒龍鬚菜,"龍鬚菜 1 把, 豆鼓 2 匙, 蒜片 少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12150204-%E8%B1%86%E9%BC%93%E7%82%92%E9%BE%8D%E9%AC%9A%E8%8F%9C,https://cookpad.com/tw/recipe/images/eab2deddd4105f16
蔬食料理 <新豬肉> 新豬肉鐵板豆腐,"新豬肉 1 包, 板豆腐(切塊) 1 盒, 洋蔥(切末) 半顆, 蒜末 8 g, 油蔥酥 10 g, 青椒(切片) 半顆, 紅椒(切片) 半顆, 黃椒(切片) 半顆, 黑胡椒 5 g, 白胡椒 5 g, 蔬菜高湯 80 g, 無鹽奶油 30 g, 麵粉(或蓮藕粉) 少許(勾芡用), 橄欖油 1 大匙, 鐵板醬汁：, 糖 1 小匙, 鹽 1 小匙, 番茄醬 2 大匙, A1醬 2 大匙, 醬油膏 1 大匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12223803-%E8%94%AC%E9%A3%9F%E6%96%99%E7%90%86-%E6%96%B0%E8%B1%AC%E8%82%89-%E6%96%B0%E8%B1%AC%E8%82%89%E9%90%B5%E6%9D%BF%E8%B1%86%E8%85%90,https://cookpad.com/tw/recipe/images/c34d0c8bb8efbf75
鐵板料理 <牛肉> 鐵板牛肉,"牛肉片 80 g, 洋蔥(切末) 半顆, 蒜末 8 g, 油蔥酥 10 g, 青椒(切片) 半顆, 紅椒(切片) 半顆, 黃椒(切片) 半顆, 黑胡椒 5 g, 白胡椒 5 g, 雞高湯 80 g, 無鹽奶油 30 g, 麵粉(或蓮藕粉) 少許(勾芡用), 橄欖油 1 大匙, 鐵板醬汁：, 糖 1 小匙, 鹽 1 小匙, 番茄醬 2 大匙, A1醬 2 大匙, 醬油膏 1 大匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12223780-%E9%90%B5%E6%9D%BF%E6%96%99%E7%90%86-%E7%89%9B%E8%82%89-%E9%90%B5%E6%9D%BF%E7%89%9B%E8%82%89,https://cookpad.com/tw/recipe/images/31cb39820ba27ac4
